# x,y,velocity_x(pixel/s),velocity_y(pixel/s),pressure(Pa)
2.810789679499999805e-01,5.600000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176156e+01
2.810789679499999805e-01,5.400000000000000355e-01,1.166264588528709361e-05,-4.022666849104946495e-06,1.058069243326176156e+01
2.810789679499999805e-01,5.200000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176156e+01
2.810789679499999805e-01,3.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.967992709939750284e+00
2.810789679499999805e-01,3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.967398430307994772e+00
2.810789679499999805e-01,3.400000000000000244e-01,2.542940695386292646e+04,2.758888381307414384e+05,9.967114956619168353e+00
2.810789679499999805e-01,3.200000000000000067e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966917351246086909e+00
2.810789679499999805e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966653792086177077e+00
2.923221266680000041e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.503161267087916197e+00
2.923221266680000041e-01,9.799999999999999822e-01,-9.156872277658058167e+10,8.747228130892407894e+08,2.418726542240604793e+00
2.923221266680000041e-01,9.599999999999999645e-01,-1.637929443788688049e+11,3.199677760943898678e+09,2.354849833297453454e+00
2.923221266680000041e-01,9.399999999999999467e-01,-2.178540882349610291e+11,6.466608711204620361e+09,2.312417956947057540e+00
2.923221266680000041e-01,9.200000000000000400e-01,-2.544196722577994690e+11,1.010816169221743965e+10,2.290730401691885021e+00
2.923221266680000041e-01,9.000000000000000222e-01,-2.736879664724903259e+11,1.349686936345689583e+10,2.287276188845808633e+00
2.923221266680000041e-01,8.800000000000000044e-01,-2.753329156004484253e+11,1.592585213071413040e+10,2.296425499433063067e+00
2.923221266680000041e-01,8.599999999999999867e-01,-2.582980708468508606e+11,1.657921404170508003e+10,2.306561302026787441e+00
2.923221266680000041e-01,8.399999999999999689e-01,-2.203377804072643127e+11,1.452063614481555176e+10,2.287696184724369086e+00
2.923221266680000041e-01,8.200000000000000622e-01,-1.572453958680921936e+11,8.970035722290306091e+09,2.146979150425214478e+00
2.923221266680000041e-01,8.000000000000000444e-01,-6.424067551863800049e+10,1.659586918948411226e+09,1.718636447473816498e+00
2.923221266680000041e-01,7.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.210468575244997513e+00
2.923221266680000041e-01,6.799999999999999378e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058064314372900228e+01
2.923221266680000041e-01,6.599999999999999201e-01,-1.673149190544649173e+04,-2.258647645215510784e+04,1.058069738452849862e+01
2.923221266680000041e-01,6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069453403550142e+01
2.923221266680000041e-01,5.600000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176156e+01
2.923221266680000041e-01,5.400000000000000355e-01,2.002335487541048181e-06,-3.014084315632712049e-06,1.058069243326176334e+01
2.923221266680000041e-01,5.200000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176334e+01
2.923221266680000041e-01,3.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.968243487230434852e+00
2.923221266680000041e-01,3.599999999999999867e-01,4.294471533692554221e+05,1.737811717420805711e+06,9.967440577093929832e+00
2.923221266680000041e-01,3.400000000000000244e-01,-1.428712647686637065e+05,2.296720108715891838e+06,9.967080893975170497e+00
2.923221266680000041e-01,3.200000000000000067e-01,-3.322411376493204734e+05,9.480941960841136752e+05,9.966828340551209919e+00
2.923221266680000041e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966591904488392828e+00
3.035652853859999722e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.092887660832888574e+00
3.035652853859999722e-01,9.799999999999999822e-01,-9.047847002815591431e+10,1.153115912403785944e+09,2.982735096753871940e+00
3.035652853859999722e-01,9.599999999999999645e-01,-1.619221073410491943e+11,4.193220600576659203e+09,2.903728455754103432e+00
3.035652853859999722e-01,9.399999999999999467e-01,-2.155336374218819885e+11,8.487433152006158829e+09,2.855578422427250462e+00
3.035652853859999722e-01,9.200000000000000400e-01,-2.520035607272398376e+11,1.338911694265875244e+10,2.837662826256569293e+00
3.035652853859999722e-01,9.000000000000000222e-01,-2.715681407676219788e+11,1.820860236930112076e+10,2.848853624993924250e+00
3.035652853859999722e-01,8.800000000000000044e-01,-2.739680940231559448e+11,2.215708768765732956e+10,2.886795432957857344e+00
3.035652853859999722e-01,8.599999999999999867e-01,-2.582658803661630859e+11,2.424168444457933044e+10,2.943825513716604725e+00
3.035652853859999722e-01,8.399999999999999689e-01,-2.223880950465605774e+11,2.305626626485179901e+10,3.002047562462270225e+00
3.035652853859999722e-01,8.200000000000000622e-01,-1.621649745236197510e+11,1.656651689694121933e+10,2.940364093694860959e+00
3.035652853859999722e-01,8.000000000000000444e-01,-6.918765307921862793e+10,4.131582454567868233e+09,2.244143573096562427e+00
3.035652853859999722e-01,7.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.999986315140858562e-01
3.035652853859999722e-01,6.799999999999999378e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058053266546907523e+01
3.035652853859999722e-01,6.599999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058067794408882278e+01
3.035652853859999722e-01,6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069882071605505e+01
3.035652853859999722e-01,5.600000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176156e+01
3.035652853859999722e-01,5.400000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176334e+01
3.035652853859999722e-01,5.200000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176512e+01
3.035652853859999722e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.968875686154669680e+00
3.035652853859999722e-01,3.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.967911811597112148e+00
3.035652853859999722e-01,3.599999999999999867e-01,1.392480285658404697e+06,7.632584263670945540e+06,9.967376956559991896e+00
3.035652853859999722e-01,3.400000000000000244e-01,-1.024114757808164111e+06,6.713749844683730975e+06,9.967009525182556118e+00
3.035652853859999722e-01,3.200000000000000067e-01,-1.736241248488533311e+06,3.353031238518167753e+06,9.966769631306549471e+00
3.035652853859999722e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966545351275549081e+00
3.035652853859999722e-01,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966905603507353106e+00
3.148084441039999959e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.672814693738450043e+00
3.148084441039999959e-01,9.799999999999999822e-01,-8.909285460575274658e+10,1.432807405596872807e+09,3.536874344940087678e+00
3.148084441039999959e-01,9.599999999999999645e-01,-1.595495198746592102e+11,5.191592279518415451e+09,3.442841455973989273e+00
3.148084441039999959e-01,9.399999999999999467e-01,-2.125574358636139526e+11,1.052352654246479034e+10,3.389166049323388830e+00
3.148084441039999959e-01,9.200000000000000400e-01,-2.488104066389776306e+11,1.671404544554307747e+10,3.375328616034130036e+00
3.148084441039999959e-01,9.000000000000000222e-01,-2.685772232667754822e+11,2.303338274357819748e+10,3.401878310333469102e+00
3.148084441039999959e-01,8.800000000000000044e-01,-2.716813307485159912e+11,2.865863317446053314e+10,3.470026233032393659e+00
3.148084441039999959e-01,8.599999999999999867e-01,-2.573647550872263794e+11,3.253323358937719345e+10,3.581704163913697503e+00
3.148084441039999959e-01,8.399999999999999689e-01,-2.239370770468321533e+11,3.309138192652537918e+10,3.723136837429263490e+00
3.148084441039999959e-01,8.200000000000000622e-01,-1.677326572361459351e+11,2.757794049662162018e+10,3.918772538877045797e+00
3.148084441039999959e-01,8.000000000000000444e-01,-8.008625459115405273e+10,1.144737239976594162e+10,3.327384299039391813e+00
3.148084441039999959e-01,7.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.193629209524757373e+00
3.148084441039999959e-01,6.799999999999999378e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058070043248490322e+01
3.148084441039999959e-01,6.599999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.057723471928715853e+01
3.148084441039999959e-01,6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243600265175e+01
3.148084441039999959e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243600261800e+01
3.148084441039999959e-01,5.400000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326175801e+01
3.148084441039999959e-01,5.200000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243326176512e+01
3.148084441039999959e-01,4.399999999999998912e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966175049219064164e+00
3.148084441039999959e-01,4.199999999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.964033234466194600e+00
3.148084441039999959e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.967293881559504243e+00
3.148084441039999959e-01,3.800000000000000044e-01,5.079477816802599467e+06,1.937178655396488309e+07,9.967320233399565410e+00
3.148084441039999959e-01,3.599999999999999867e-01,9.155003295334192226e+05,1.880009379431658238e+07,9.967152303365264032e+00
3.148084441039999959e-01,3.400000000000000244e-01,-3.492251507561366539e+06,1.361701816311619617e+07,9.966916647664032070e+00
3.148084441039999959e-01,3.200000000000000067e-01,-4.445222872964192182e+06,7.131674642043885775e+06,9.966706454768402779e+00
3.148084441039999959e-01,2.999999999999999889e-01,-2.147715328067369293e+06,2.023612022755281068e+06,9.966561750827564126e+00
3.148084441039999959e-01,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966389944375077192e+00
3.260516028220000195e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.238717291227161788e+00
3.260516028220000195e-01,9.799999999999999822e-01,-8.741586323478250122e+10,1.703707452862628460e+09,4.077814798112473937e+00
3.260516028220000195e-01,9.599999999999999645e-01,-1.566808290417839966e+11,6.159303148133071899e+09,3.969252869483236967e+00
3.260516028220000195e-01,9.399999999999999467e-01,-2.089282443602226868e+11,1.250143010049751282e+10,3.910214405348495070e+00
3.260516028220000195e-01,9.200000000000000400e-01,-2.448320599068667297e+11,1.995757582001720047e+10,3.900290965379309860e+00
3.260516028220000195e-01,9.000000000000000222e-01,-2.646800182805942078e+11,2.777570721264622879e+10,3.941663184762595584e+00
3.260516028220000195e-01,8.800000000000000044e-01,-2.683721093537988281e+11,3.513815065719354248e+10,4.039933324066177889e+00
3.260516028220000195e-01,8.599999999999999867e-01,-2.553309211479152832e+11,4.102951770281817627e+10,4.204236541900273849e+00
3.260516028220000195e-01,8.399999999999999689e-01,-2.242572882479783020e+11,4.399119836563303375e+10,4.459610462982889878e+00
3.260516028220000195e-01,8.200000000000000622e-01,-1.723106453921580811e+11,4.174181634967597961e+10,4.795220081736849771e+00
3.260516028220000195e-01,8.000000000000000444e-01,-9.273157961626820374e+10,2.953187233656407166e+10,6.263776852537419337e+00
3.260516028220000195e-01,7.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.201996015498748704e+01
3.260516028220000195e-01,6.799999999999999378e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.056260228037005611e+01
3.260516028220000195e-01,6.599999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.062436960440276401e+01
3.260516028220000195e-01,6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243600271925e+01
3.260516028220000195e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058069243600223430e+01
3.260516028220000195e-01,4.600000000000000200e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.971659858529312359e+00
3.260516028220000195e-01,4.399999999999998912e-01,9.203867516071941704e+06,2.055320297727421671e+07,9.964962224510545141e+00
3.260516028220000195e-01,4.199999999999999845e-01,4.802063978577708825e+06,3.844025832929578424e+07,9.964790846482474151e+00
3.260516028220000195e-01,4.000000000000000222e-01,6.275223339038816281e+06,4.520806902869492024e+07,9.965767371739225666e+00
3.260516028220000195e-01,3.800000000000000044e-01,4.366081717737942934e+06,4.129019018693143129e+07,9.966836534343885390e+00
3.260516028220000195e-01,3.599999999999999867e-01,-2.897220280080122873e+06,3.290217340773446485e+07,9.966902704651474210e+00
3.260516028220000195e-01,3.400000000000000244e-01,-8.329534833506647497e+06,2.228408915981928632e+07,9.966812284577608594e+00
3.260516028220000195e-01,3.200000000000000067e-01,-8.885287270477510989e+06,1.168846134208146296e+07,9.966652538885302448e+00
3.260516028220000195e-01,2.999999999999999889e-01,-4.858134201838133857e+06,3.618436258964528795e+06,9.966454721939731698e+00
3.260516028220000195e-01,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966206515902385377e+00
3.372947615399999877e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.786472056383693996e+00
3.372947615399999877e-01,9.799999999999999822e-01,-8.546205388256074524e+10,1.955685046177137852e+09,4.602331160552092904e+00
3.372947615399999877e-01,9.599999999999999645e-01,-1.533397709057872009e+11,7.060599719441890717e+09,4.480131254799776030e+00
3.372947615399999877e-01,9.399999999999999467e-01,-2.046744753255712891e+11,1.434646691491698647e+10,4.415869281502582844e+00
3.372947615399999877e-01,9.200000000000000400e-01,-2.400960494045023804e+11,2.298984613192601395e+10,4.409187348965300401e+00
3.372947615399999877e-01,9.000000000000000222e-01,-2.598927759321422424e+11,3.222492325873490906e+10,4.463771486476970196e+00
3.372947615399999877e-01,8.800000000000000044e-01,-2.640207377109030151e+11,4.125653731103885651e+10,4.588720401389841719e+00
3.372947615399999877e-01,8.599999999999999867e-01,-2.520478968494033203e+11,4.914509598454161835e+10,4.803076848403358134e+00
3.372947615399999877e-01,8.399999999999999689e-01,-2.229641669725138550e+11,5.462206841379039001e+10,5.143240914661769914e+00
3.372947615399999877e-01,8.200000000000000622e-01,-1.747006883796129761e+11,5.561776007094238281e+10,5.738226290539627961e+00
3.372947615399999877e-01,8.000000000000000444e-01,-1.013267127622993011e+11,4.595734240772428894e+10,7.239841679925981488e+00
3.372947615399999877e-01,7.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.249251560362378832e+00
3.372947615399999877e-01,6.999999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.053544916279896881e+01
3.372947615399999877e-01,6.799999999999999378e-01,-1.451836115041200537e+06,-3.740674358317769170e+08,1.058856529525187185e+01
3.372947615399999877e-01,6.599999999999999201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.044847687253373536e+01
3.372947615399999877e-01,6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.027344694024644944e+01
3.372947615399999877e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.038878991911417060e+01
3.372947615399999877e-01,4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.964627077022115031e+00
3.372947615399999877e-01,4.600000000000000200e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.964442735150518260e+00
3.372947615399999877e-01,4.399999999999998912e-01,2.296921154617831111e+07,5.790932180812644958e+07,9.964885286852577906e+00
3.372947615399999877e-01,4.199999999999999845e-01,1.093901773546495102e+07,7.237052814248132706e+07,9.964570977763379744e+00
3.372947615399999877e-01,4.000000000000000222e-01,4.364236551240402274e+06,7.329803301531451941e+07,9.965560406467496080e+00
3.372947615399999877e-01,3.800000000000000044e-01,-1.404398769921993138e+06,6.278248715290880203e+07,9.966377047533740097e+00
3.372947615399999877e-01,3.599999999999999867e-01,-1.016675679895977117e+07,4.795396969137176871e+07,9.966688675163851485e+00
3.372947615399999877e-01,3.400000000000000244e-01,-1.595043947177057900e+07,3.177752480972600728e+07,9.966727466412324432e+00
3.372947615399999877e-01,3.200000000000000067e-01,-1.546005024621386081e+07,1.660777127932322025e+07,9.966611210003620158e+00
3.372947615399999877e-01,2.999999999999999889e-01,-8.997801362970313057e+06,5.230163507964968681e+06,9.966360052870996356e+00
3.372947615399999877e-01,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966123194375638761e+00
3.372947615399999877e-01,2.600000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966147581410842449e+00
3.485379202580000113e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.312281628271828815e+00
3.485379202580000113e-01,9.799999999999999822e-01,-8.325617469275723267e+10,2.179398167506587982e+09,5.107454748827430890e+00
3.485379202580000113e-01,9.599999999999999645e-01,-1.495676425499353638e+11,7.862432055460403442e+09,4.972877556535825860e+00
3.485379202580000113e-01,9.399999999999999467e-01,-1.998498727612779846e+11,1.598930406459381104e+10,4.903518850816066532e+00
3.485379202580000113e-01,9.200000000000000400e-01,-2.346664229579221497e+11,2.568926669201086426e+10,4.898989240347551899e+00
3.485379202580000113e-01,9.000000000000000222e-01,-2.542879219041632080e+11,3.618104835296865082e+10,4.964014984044477607e+00
3.485379202580000113e-01,8.800000000000000044e-01,-2.587057720069263916e+11,4.668357324657478333e+10,5.110452327398332883e+00
3.485379202580000113e-01,8.599999999999999867e-01,-2.475970183725354004e+11,5.630781936523099518e+10,5.362561966654011414e+00
3.485379202580000113e-01,8.399999999999999689e-01,-2.202216822556020203e+11,6.387148363639476776e+10,5.770845227836926661e+00
3.485379202580000113e-01,8.200000000000000622e-01,-1.751861901973098755e+11,6.732157030872497559e+10,6.490397566910648841e+00
3.485379202580000113e-01,8.000000000000000444e-01,-1.112648204902185364e+11,6.171966067947669220e+10,7.577592333409297609e+00
3.485379202580000113e-01,7.800000000000000266e-01,-3.790675719087038422e+10,3.702474155509323883e+10,1.061023252135793093e+01
3.485379202580000113e-01,7.600000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.109735661434841703e+01
3.485379202580000113e-01,7.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.078208925114246242e+01
3.485379202580000113e-01,7.199999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.156860316873848049e+01
3.485379202580000113e-01,6.999999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.081410903781027955e+01
3.485379202580000113e-01,6.799999999999999378e-01,-1.371458953035416007e+08,-7.811668968659156561e+08,1.055763600377985689e+01
3.485379202580000113e-01,6.599999999999999201e-01,2.264618140156673789e+08,-8.604732899986944199e+08,1.041947086601327044e+01
3.485379202580000113e-01,6.400000000000000133e-01,2.102752010014435947e+08,-4.095182426134840846e+08,1.031464615885623282e+01
3.485379202580000113e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.028515623671775359e+01
3.485379202580000113e-01,5.200000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.964602836568893451e+00
3.485379202580000113e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.951297804632313060e+00
3.485379202580000113e-01,4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.955848122606887785e+00
3.485379202580000113e-01,4.600000000000000200e-01,3.604411170722631365e+07,1.031124914421443641e+08,9.960871892456729881e+00
3.485379202580000113e-01,4.399999999999998912e-01,3.009913131925538555e+07,1.104178285760181397e+08,9.963392147996025017e+00
3.485379202580000113e-01,4.199999999999999845e-01,1.138939123324764147e+07,1.068037338479545563e+08,9.964298899677325849e+00
3.485379202580000113e-01,4.000000000000000222e-01,-6.268481191293877782e+05,9.810378419592890143e+07,9.965254821158184839e+00
3.485379202580000113e-01,3.800000000000000044e-01,-1.047643138496542908e+07,8.238099266657091677e+07,9.966086580576044796e+00
3.485379202580000113e-01,3.599999999999999867e-01,-2.055792836065072194e+07,6.251466560977625847e+07,9.966539089486847303e+00
3.485379202580000113e-01,3.400000000000000244e-01,-2.641733943269803002e+07,4.126016569124478847e+07,9.966689740752565640e+00
3.485379202580000113e-01,3.200000000000000067e-01,-2.432920933423430845e+07,2.146931957607559487e+07,9.966608788652045803e+00
3.485379202580000113e-01,2.999999999999999889e-01,-1.462605419869598933e+07,6.658742188778600655e+06,9.966332226965571195e+00
3.485379202580000113e-01,2.800000000000000266e-01,-1.944517189344651997e+06,1.060561067961055669e+05,9.965798322562253730e+00
3.485379202580000113e-01,2.600000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.965825970562635305e+00
3.597810789759999794e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.812880178523179175e+00
3.597810789759999794e-01,9.799999999999999822e-01,-8.083194451188821411e+10,2.367063746056459904e+09,5.590612844382980562e+00
3.597810789759999794e-01,9.599999999999999645e-01,-1.454212410888839417e+11,8.537228553337483406e+09,5.445238504724725814e+00
3.597810789759999794e-01,9.399999999999999467e-01,-1.945306066562799988e+11,1.737216721875369644e+10,5.370925653682321332e+00
3.597810789759999794e-01,9.200000000000000400e-01,-2.286396509992989502e+11,2.795500138568518066e+10,5.367139770195435311e+00
3.597810789759999794e-01,9.000000000000000222e-01,-2.479879892249476624e+11,3.947999907715274048e+10,5.439106428251842651e+00
3.597810789759999794e-01,8.800000000000000044e-01,-2.525897914149613037e+11,5.115643916356977081e+10,5.599915279211225894e+00
3.597810789759999794e-01,8.599999999999999867e-01,-2.422239258201405029e+11,6.209056749017845917e+10,5.875478681574681339e+00
3.597810789759999794e-01,8.399999999999999689e-01,-2.164163553360656738e+11,7.106225911433483887e+10,6.320665903476086811e+00
3.597810789759999794e-01,8.200000000000000622e-01,-1.745853743331611023e+11,7.595639837678186035e+10,7.020931248470128061e+00
3.597810789759999794e-01,8.000000000000000444e-01,-1.180169122081006775e+11,7.241157931753932190e+10,8.204808484516993516e+00
3.597810789759999794e-01,7.800000000000000266e-01,-5.512753533990008545e+10,5.407474087033172607e+10,9.854053029531341323e+00
3.597810789759999794e-01,7.600000000000000089e-01,-1.515927952486331177e+10,2.391275842788998413e+10,1.111257791257076022e+01
3.597810789759999794e-01,7.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.181783189905684850e+01
3.597810789759999794e-01,7.199999999999999734e-01,-1.137134421865196228e+08,1.681019485538643122e+09,1.146280031742385042e+01
3.597810789759999794e-01,6.999999999999999556e-01,-5.849405718207528591e+08,2.468300627535674870e+08,1.085602973835252527e+01
3.597810789759999794e-01,6.799999999999999378e-01,-3.643257299631775022e+08,-4.457306616303699017e+08,1.054611854529233383e+01
3.597810789759999794e-01,6.599999999999999201e-01,2.677166166750555038e+08,-8.245294489981579781e+08,1.039109876451880865e+01
3.597810789759999794e-01,6.400000000000000133e-01,5.300985548776964545e+08,-5.740500290657498837e+08,1.029088930297125692e+01
3.597810789759999794e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.030623970989396021e+01
3.597810789759999794e-01,5.400000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.894460078073905152e+00
3.597810789759999794e-01,5.200000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.913599817855445195e+00
3.597810789759999794e-01,5.000000000000000000e-01,4.373961682081635296e+07,1.822628382731199563e+08,9.940336729874472255e+00
3.597810789759999794e-01,4.799999999999999822e-01,3.341051158361434191e+07,2.073826078278608620e+08,9.949284660456369167e+00
3.597810789759999794e-01,4.600000000000000200e-01,3.547734689373447746e+07,1.861289751450254023e+08,9.958713260558578639e+00
3.597810789759999794e-01,4.399999999999998912e-01,2.182983679886493087e+07,1.583967558146232367e+08,9.962195585429356015e+00
3.597810789759999794e-01,4.199999999999999845e-01,4.572824030534661375e+06,1.369171130145556629e+08,9.963871640192362378e+00
3.597810789759999794e-01,4.000000000000000222e-01,-9.320529923489769921e+06,1.191594318427909613e+08,9.965032722072241000e+00
3.597810789759999794e-01,3.800000000000000044e-01,-2.185406644532836974e+07,9.919511091041505337e+07,9.965917228977616560e+00
3.597810789759999794e-01,3.599999999999999867e-01,-3.351078226921735704e+07,7.572053863963203132e+07,9.966483194432493420e+00
3.597810789759999794e-01,3.400000000000000244e-01,-3.958080413384703547e+07,5.013678619038392603e+07,9.966724886913215897e+00
3.597810789759999794e-01,3.200000000000000067e-01,-3.550337416704632342e+07,2.590906561919679865e+07,9.966660281746300143e+00
3.597810789759999794e-01,2.999999999999999889e-01,-2.144840294002036378e+07,7.973094316317808814e+06,9.966394197055519655e+00
3.597810789759999794e-01,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.965644661325171683e+00
3.597810789759999794e-01,2.600000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.966992059203981569e+00
3.710242376940000031e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.285699810356371486e+00
3.710242376940000031e-01,9.799999999999999822e-01,-7.823010964091409302e+10,2.513066231871762753e+09,6.049741998021137768e+00
3.710242376940000031e-01,9.599999999999999645e-01,-1.409694754498408813e+11,9.065084401731035233e+09,5.895399679263272574e+00
3.710242376940000031e-01,9.399999999999999467e-01,-1.888101087043990479e+11,1.845369715037996674e+10,5.816319393968841567e+00
3.710242376940000031e-01,9.200000000000000400e-01,-2.221363711399915161e+11,2.971639240290467834e+10,5.811718795204748211e+00
3.710242376940000031e-01,9.000000000000000222e-01,-2.411501868294032898e+11,4.201181743128107452e+10,5.886735993199904371e+00
3.710242376940000031e-01,8.800000000000000044e-01,-2.458874716416757812e+11,5.451404214832767487e+10,6.054143026914370118e+00
3.710242376940000031e-01,8.599999999999999867e-01,-2.362384630039233093e+11,6.627734802152466583e+10,6.338752919319535550e+00
3.710242376940000031e-01,8.399999999999999689e-01,-2.120288102956059570e+11,7.599324936947833252e+10,6.783125201783252400e+00
3.710242376940000031e-01,8.200000000000000622e-01,-1.734723580276277161e+11,8.148368836386186218e+10,7.461618712314348478e+00
3.710242376940000031e-01,8.000000000000000444e-01,-1.228418490560304871e+11,7.906014499372436523e+10,8.440440485038251950e+00
3.710242376940000031e-01,7.800000000000000266e-01,-6.901218142763958740e+10,6.434008736253902435e+10,9.663691635622127407e+00
3.710242376940000031e-01,7.600000000000000089e-01,-2.934665340091319275e+10,4.038896140423526764e+10,1.066388408318695902e+01
3.710242376940000031e-01,7.399999999999999911e-01,-8.931344906950904846e+09,2.016441507582895279e+10,1.131252979896401101e+01
3.710242376940000031e-01,7.199999999999999734e-01,-2.767441234142703056e+09,8.610089810910888672e+09,1.112297009165508932e+01
3.710242376940000031e-01,6.999999999999999556e-01,-1.768639726583176374e+09,3.471412705162112713e+09,1.076058456173866951e+01
3.710242376940000031e-01,6.799999999999999378e-01,-9.666573084363878965e+08,1.054663890462793589e+09,1.050168273063913027e+01
3.710242376940000031e-01,6.599999999999999201e-01,3.668399020397333801e+07,-1.792818079377804697e+08,1.034752655480315120e+01
3.710242376940000031e-01,6.400000000000000133e-01,6.952271311656920910e+08,-5.387953017799916267e+08,1.025126748412089128e+01
3.710242376940000031e-01,6.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.018823811042653205e+01
3.710242376940000031e-01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.777680285014897166e+00
3.710242376940000031e-01,5.800000000000000711e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.832429227706890984e+00
3.710242376940000031e-01,5.600000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.848195517915462105e+00
