# x,y,velocity_x(pixel/s),velocity_y(pixel/s),pressure(Pa)
2.810789679499999805e-01,2.500000000000000000e-01,6.513226370996653593e-07,4.308755509247347820e-07,-6.469072337851969223e+00
2.810789679499999805e-01,2.000000000000000111e-01,5.678839693943308664e-07,2.647489441924972031e-07,-4.912892101016534951e+00
2.810789679499999805e-01,1.499999999999999944e-01,4.856080749792388226e-07,1.666605445973607741e-07,-3.862838320884030452e+00
2.810789679499999805e-01,9.999999999999997780e-02,4.380215895127948524e-07,9.819978388607879660e-08,-3.226546967546469524e+00
2.810789679499999805e-01,5.000000000000003747e-02,4.138141313000575315e-07,4.624564298985606379e-08,-2.875376352278803171e+00
2.810789679499999805e-01,0.000000000000000000e+00,4.062229753977486586e-07,0.000000000000000000e+00,-2.762396377025592376e+00
3.091868647450000118e-01,1.000000000000000000e+00,9.167345616074339887e+01,0.000000000000000000e+00,-2.801796065243501666e+00
3.091868647450000118e-01,9.499999999999999556e-01,8.709726126058318130e+01,-2.800904331116635060e+00,-2.886441497965185565e+00
3.091868647450000118e-01,9.000000000000000222e-01,7.293616363705112349e+01,-4.659344158542302772e+00,-3.130935058993202347e+00
3.091868647450000118e-01,8.499999999999999778e-01,4.721246517459947256e+01,-3.954160071551525935e+00,-3.479024153471608649e+00
3.091868647450000118e-01,8.000000000000000444e-01,1.074489242747687597e-04,-4.717794943362662171e-06,-1.553676723331221865e+00
3.091868647450000118e-01,7.500000000000000000e-01,1.018973594698470437e-05,-9.999476251916189875e-07,-1.753853878642332331e+00
3.091868647450000118e-01,6.999999999999999556e-01,1.936064770401055150e-06,-6.977088187954180607e-07,-8.435668902291531879e+00
3.091868647450000118e-01,6.500000000000000222e-01,1.130482197002561134e-06,9.531300327434154292e-08,-6.738787389573172248e+00
3.091868647450000118e-01,5.999999999999999778e-01,6.241801287073776581e-07,-1.818972836131282648e-07,-9.576533551854849335e+00
3.091868647450000118e-01,5.500000000000000444e-01,2.937933477430000468e-07,-7.731353515685809478e-08,-1.018772585520953555e+01
3.091868647450000118e-01,5.000000000000000000e-01,6.758612942417248601e-08,3.643648134535838178e-08,-1.018756427856968294e+01
3.091868647450000118e-01,4.500000000000000111e-01,2.611615542589471997e-07,2.018148644558331634e-08,-1.018852382106346788e+01
3.091868647450000118e-01,4.000000000000000222e-01,2.528485299027668700e-07,-6.833920566644008653e-08,-1.020024036025178127e+01
3.091868647450000118e-01,3.499999999999999778e-01,-8.570106628320595934e-04,3.510749155635033147e-03,-1.020643465054038046e+01
3.091868647450000118e-01,2.999999999999999889e-01,4.730812595737007217e-07,4.795463817310257803e-07,-1.020936492938264983e+01
3.091868647450000118e-01,2.500000000000000000e-01,4.874413823357300449e-07,4.079431098562470118e-07,-8.415661079038914139e+00
3.091868647450000118e-01,2.000000000000000111e-01,4.944626058829452071e-07,3.199566998053458015e-07,-6.360935357935787238e+00
3.091868647450000118e-01,1.499999999999999944e-01,4.311545163211729399e-07,1.930135672013654615e-07,-5.133135697949874121e+00
3.091868647450000118e-01,9.999999999999997780e-02,4.020870523086803748e-07,1.141922944470317780e-07,-4.395786648783837514e+00
3.091868647450000118e-01,5.000000000000003747e-02,3.841808081764836118e-07,5.379491239640370142e-08,-3.986841229473968351e+00
3.091868647450000118e-01,0.000000000000000000e+00,3.782720573916270685e-07,0.000000000000000000e+00,-3.855618491591025876e+00
3.372947615399999877e-01,1.000000000000000000e+00,8.969183868409893989e+01,0.000000000000000000e+00,-4.023519764217909689e+00
3.372947615399999877e-01,9.499999999999999556e-01,8.533131216914881634e+01,-3.985935359798562949e+00,-4.157144378667296358e+00
3.372947615399999877e-01,9.000000000000000222e-01,7.201335572764799053e+01,-7.210441601517705301e+00,-4.575900725939538560e+00
3.372947615399999877e-01,8.499999999999999778e-01,4.830546844544932839e+01,-8.122360466682758684e+00,-5.455935418952294391e+00
3.372947615399999877e-01,8.000000000000000444e-01,1.587509831566886391e-04,-3.511467119530319042e-05,-6.227170409753664870e+00
3.372947615399999877e-01,7.500000000000000000e-01,1.887464763277718543e-05,-8.052024821026947809e-06,-1.619070712232835163e+00
3.372947615399999877e-01,6.999999999999999556e-01,4.352637125097832667e-06,-1.733024203335656488e-06,-1.195312485864452512e+01
3.372947615399999877e-01,6.500000000000000222e-01,9.891662546810184862e-07,1.278337076971756992e-06,-1.173777503009215017e+01
3.372947615399999877e-01,5.999999999999999778e-01,1.859717433467664875e-07,3.332460852566781764e-07,-1.159954444290620401e+01
3.372947615399999877e-01,5.500000000000000444e-01,9.426514595809843576e-08,1.700557202838067676e-07,-1.044260773310544188e+01
3.372947615399999877e-01,5.000000000000000000e-01,4.504987203214235458e-08,1.897288986095722021e-07,-1.023290369858078641e+01
3.372947615399999877e-01,4.500000000000000111e-01,9.432495211811373227e-08,3.102118758021547547e-07,-1.023124082268942381e+01
3.372947615399999877e-01,4.000000000000000222e-01,3.141882651487377422e-03,2.530528988484382139e-02,-1.020803511879327630e+01
3.372947615399999877e-01,3.499999999999999778e-01,-6.106716862904065790e-03,1.434810817872953642e-02,-1.020649037687033278e+01
3.372947615399999877e-01,2.999999999999999889e-01,2.775424943597648862e-07,2.517891857012383161e-07,-1.021134110494772429e+01
3.372947615399999877e-01,2.500000000000000000e-01,2.981640898831287542e-07,3.134250653793618240e-07,-1.020367075271015800e+01
3.372947615399999877e-01,2.000000000000000111e-01,3.613528496242948355e-07,3.372629260307926289e-07,-7.508384327506059996e+00
3.372947615399999877e-01,1.499999999999999944e-01,3.739113065321788534e-07,2.048483366261401056e-07,-6.271740313577719661e+00
3.372947615399999877e-01,9.999999999999997780e-02,3.623683008371382879e-07,1.253577634923096744e-07,-5.464008728807480786e+00
3.372947615399999877e-01,5.000000000000003747e-02,3.507167508852872013e-07,5.941207383139596764e-08,-5.012342111599374483e+00
3.372947615399999877e-01,0.000000000000000000e+00,3.466324178856142463e-07,0.000000000000000000e+00,-4.867488660837483216e+00
3.654026583350000190e-01,1.000000000000000000e+00,8.710834119086599969e+01,0.000000000000000000e+00,-5.167102311518405600e+00
3.654026583350000190e-01,9.499999999999999556e-01,8.290485126453995690e+01,-4.975180519456968931e+00,-5.331212168829302378e+00
3.654026583350000190e-01,9.000000000000000222e-01,7.015979022071432780e+01,-9.452140288662409517e+00,-5.931430155288553330e+00
3.654026583350000190e-01,8.499999999999999778e-01,4.827757131605014251e+01,-1.271275580453344567e+01,-7.046492555220799758e+00
3.654026583350000190e-01,8.000000000000000444e-01,1.565903564350333710e+01,-1.059182277994436028e+01,-1.377314798907472060e+01
3.654026583350000190e-01,7.500000000000000000e-01,2.719999252423383279e-05,-1.942890550921525902e-05,-1.503413770741691557e+01
3.654026583350000190e-01,6.999999999999999556e-01,2.321972263980774942e-01,7.826003784901661708e-01,-1.219524081669617921e+01
3.654026583350000190e-01,6.500000000000000222e-01,-2.854863430933364254e-01,6.034927104918252905e-01,-1.163154297326564368e+01
3.654026583350000190e-01,5.999999999999999778e-01,-2.738371896893879823e-07,1.061108695386678992e-06,-1.112460833963814899e+01
3.654026583350000190e-01,5.500000000000000444e-01,1.153408361510094583e-07,6.380780775031932293e-07,-1.065013129322246499e+01
3.654026583350000190e-01,5.000000000000000000e-01,8.130847950310858995e-07,2.454410151515172464e-06,-1.035643924015427153e+01
3.654026583350000190e-01,4.500000000000000111e-01,2.765615263407933400e-03,6.613012186394529035e-02,-1.023310358640824624e+01
3.654026583350000190e-01,4.000000000000000222e-01,-3.036009410313968669e-03,4.766372807831080471e-02,-1.021332744171277440e+01
3.654026583350000190e-01,3.499999999999999778e-01,-1.675972751868649510e-02,2.813847576896422176e-02,-1.020538838793279091e+01
3.654026583350000190e-01,2.999999999999999889e-01,-2.839297754602997328e-07,1.735705592590758544e-07,-1.020801153436205055e+01
3.654026583350000190e-01,2.500000000000000000e-01,1.153073650560470736e-07,2.474796898997208053e-07,-1.021183038697453327e+01
3.654026583350000190e-01,2.000000000000000111e-01,2.482928036743651870e-07,2.868264278006299321e-07,-8.509269918165585977e+00
3.654026583350000190e-01,1.499999999999999944e-01,3.238131211482057565e-07,2.073561266156254795e-07,-7.270977691686440814e+00
3.654026583350000190e-01,9.999999999999997780e-02,3.214438002514724010e-07,1.326759559846996358e-07,-6.422360416431992292e+00
3.654026583350000190e-01,5.000000000000003747e-02,3.145388851479044345e-07,6.285179527381935826e-08,-5.942336139942603346e+00
3.654026583350000190e-01,0.000000000000000000e+00,3.124578256071048082e-07,0.000000000000000000e+00,-5.789861700485952944e+00
3.935105551299998838e-01,1.000000000000000000e+00,8.409046472041725906e+01,0.000000000000000000e+00,-6.208735033447247531e+00
3.935105551299998838e-01,9.499999999999999556e-01,8.000067010068822526e+01,-5.560837715642932721e+00,-6.394512303420193611e+00
3.935105551299998838e-01,9.000000000000000222e-01,6.768971424148787719e+01,-1.068392502790495868e+01,-7.009584407787174953e+00
3.935105551299998838e-01,8.499999999999999778e-01,4.709973485864833265e+01,-1.433489229142734445e+01,-8.663205308213694167e+00
3.935105551299998838e-01,8.000000000000000444e-01,1.972742726311865269e+01,-1.255950934253667306e+01,-1.163351944768040624e+01
3.935105551299998838e-01,7.500000000000000000e-01,3.591795354601647450e+00,-3.576759635714926944e+00,-1.332680310970895121e+01
3.935105551299998838e-01,6.999999999999999556e-01,6.469436442754137317e-01,1.289505737721614032e-01,-1.210490219568420045e+01
3.935105551299998838e-01,6.500000000000000222e-01,-3.880964300940892286e-01,6.509771072465432296e-01,-1.144058370056327689e+01
3.935105551299998838e-01,5.999999999999999778e-01,-3.156149049911825544e-01,4.040016786494027845e-01,-1.105493725774711145e+01
3.935105551299998838e-01,5.500000000000000444e-01,5.758513922263940044e-02,1.486527296522424380e-01,-1.076724323471762368e+01
3.935105551299998838e-01,5.000000000000000000e-01,-5.598213822550929486e-07,2.680540189548278065e-06,-1.035255769005197735e+01
3.935105551299998838e-01,4.500000000000000111e-01,-9.832118465746783956e-03,6.667928380864120153e-02,-1.023353640221948702e+01
3.935105551299998838e-01,4.000000000000000222e-01,-1.267050511755338053e-02,5.161566450317803256e-02,-1.021334554103351344e+01
3.935105551299998838e-01,3.499999999999999778e-01,-2.926469120952501085e-02,3.890086675030981350e-02,-1.020352711008870550e+01
3.935105551299998838e-01,2.999999999999999889e-01,-2.150754421439351333e-02,1.500188677603003611e-02,-1.019273573948676770e+01
3.935105551299998838e-01,2.500000000000000000e-01,1.545720305716304736e-07,1.765563313504038379e-07,-1.018875800889475869e+01
3.935105551299998838e-01,2.000000000000000111e-01,2.366727298404241455e-07,2.184800685406209128e-07,-9.350024045006556150e+00
3.935105551299998838e-01,1.499999999999999944e-01,2.845573271986895706e-07,2.098530434198769752e-07,-8.155975131790070165e+00
3.935105551299998838e-01,9.999999999999997780e-02,2.790726404482323835e-07,1.374215872669133516e-07,-7.259965489851569309e+00
3.935105551299998838e-01,5.000000000000003747e-02,2.763750473566237109e-07,6.336749985360987800e-08,-6.770776447683712007e+00
3.935105551299998838e-01,0.000000000000000000e+00,2.772423446824376562e-07,0.000000000000000000e+00,-6.618547481295857793e+00
4.216184519250000262e-01,1.000000000000000000e+00,8.087478838648230806e+01,0.000000000000000000e+00,-7.145311631036705968e+00
4.216184519250000262e-01,9.499999999999999556e-01,7.690232574555575695e+01,-5.676631087396827979e+00,-7.316420168089342368e+00
4.216184519250000262e-01,9.000000000000000222e-01,6.509607426345634451e+01,-1.078756398183068477e+01,-7.921879548752675859e+00
4.216184519250000262e-01,8.499999999999999778e-01,4.599980026825551960e+01,-1.403935164056336227e+01,-9.164883366479520177e+00
4.216184519250000262e-01,8.000000000000000444e-01,2.325987203762355549e+01,-1.233965200801163498e+01,-1.098486128620439573e+01
4.216184519250000262e-01,7.500000000000000000e-01,7.499314853253700619e+00,-5.574677140435444933e+00,-1.195225874029208768e+01
4.216184519250000262e-01,6.999999999999999556e-01,1.741803457333243044e+00,-1.105884638373074047e+00,-1.165807870677996760e+01
4.216184519250000262e-01,6.500000000000000222e-01,-2.561429684592945732e-01,2.123619515179154815e-01,-1.120015635576283586e+01
4.216184519250000262e-01,5.999999999999999778e-01,-4.877374238655352578e-01,2.593337181714976958e-01,-1.094725847771991489e+01
4.216184519250000262e-01,5.500000000000000444e-01,-5.211649555044514419e-07,9.409519330385364943e-07,-1.089275923771036503e+01
4.216184519250000262e-01,5.000000000000000000e-01,5.482255610365772624e-08,4.135475137534197910e-07,-1.023767102413312458e+01
4.216184519250000262e-01,4.500000000000000111e-01,-2.422579417843293702e-07,7.080313962014010384e-07,-1.022335678289290684e+01
4.216184519250000262e-01,4.000000000000000222e-01,-1.097170692787055590e-02,3.408280561050369001e-02,-1.021332204230326468e+01
4.216184519250000262e-01,3.499999999999999778e-01,-4.014243374793602381e-02,3.996712223730815305e-02,-1.019865757381596616e+01
4.216184519250000262e-01,2.999999999999999889e-01,-3.415321728141711838e-02,8.302008856104058782e-03,-1.019027804198324105e+01
4.216184519250000262e-01,2.500000000000000000e-01,1.594476681436951950e-07,1.234565153630504237e-07,-1.019168415666372063e+01
4.216184519250000262e-01,2.000000000000000111e-01,2.873705461641929234e-07,2.487382194523242104e-07,-1.019293683650496796e+01
4.216184519250000262e-01,1.499999999999999944e-01,2.267986103097796221e-07,2.101379098582925690e-07,-8.928602825135101284e+00
4.216184519250000262e-01,9.999999999999997780e-02,2.265062722847489560e-07,1.342600989261913234e-07,-7.960124509134725024e+00
4.216184519250000262e-01,5.000000000000003747e-02,2.379516080262082777e-07,5.988309262522557490e-08,-7.497335532592736662e+00
4.216184519250000262e-01,0.000000000000000000e+00,2.428849769681745535e-07,0.000000000000000000e+00,-7.353989073741249882e+00
4.497263487200000021e-01,1.000000000000000000e+00,7.770087725959830038e+01,0.000000000000000000e+00,-7.977082832050269801e+00
4.497263487200000021e-01,9.499999999999999556e-01,7.388169672248328368e+01,-5.389172175622477745e+00,-8.120420911369329531e+00
4.497263487200000021e-01,9.000000000000000222e-01,6.269302285065216296e+01,-1.006784252868888530e+01,-8.592142125553760224e+00
4.497263487200000021e-01,8.499999999999999778e-01,4.534806588496901014e+01,-1.271186420088587177e+01,-9.466978170127715586e+00
4.497263487200000021e-01,8.000000000000000444e-01,2.573273397923475514e+01,-1.131745913980049245e+01,-1.053359180498499725e+01
4.497263487200000021e-01,7.500000000000000000e-01,1.084801398544035322e+01,-6.347617690644608679e+00,-1.117044753730983153e+01
4.497263487200000021e-01,6.999999999999999556e-01,3.288979109214278829e+00,-2.159207130894634119e+00,-1.112994583541497207e+01
4.497263487200000021e-01,6.500000000000000222e-01,1.044408791703717865e-01,-3.747207371273515442e-01,-1.089060086389007154e+01
4.497263487200000021e-01,5.999999999999999778e-01,-5.273674680802056258e-01,-6.454627534427478941e-02,-1.079797974636193914e+01
4.497263487200000021e-01,5.500000000000000444e-01,-5.709057575899857999e-07,7.031979748509083741e-09,-1.087542789840293445e+01
4.497263487200000021e-01,5.000000000000000000e-01,-2.623159463607466939e-08,9.268126323519151812e-08,-1.045623224443757060e+01
4.497263487200000021e-01,4.500000000000000111e-01,-1.977350267824075678e-08,9.626126956915738378e-08,-1.020658989986356247e+01
4.497263487200000021e-01,4.000000000000000222e-01,-2.253365236265014789e-07,2.091820682412435680e-07,-1.021709033977165682e+01
4.497263487200000021e-01,3.499999999999999778e-01,-5.262299642099750596e-02,3.198056298713518319e-02,-1.019386470678827017e+01
4.497263487200000021e-01,2.999999999999999889e-01,-4.879070354500165269e-02,-8.507453300516458830e-03,-1.018701177602621222e+01
4.497263487200000021e-01,2.500000000000000000e-01,-1.541054752136024642e-08,-1.295830162532478411e-08,-1.019482842916696974e+01
4.497263487200000021e-01,2.000000000000000111e-01,-8.328993960021127910e-09,1.218810356710178060e-07,-1.019216485995958976e+01
4.497263487200000021e-01,1.499999999999999944e-01,7.967159157515654600e-08,1.632229127769102960e-07,-9.384867217701311048e+00
4.497263487200000021e-01,9.999999999999997780e-02,1.685362578649460533e-07,1.161448146707686854e-07,-8.529400436189378709e+00
4.497263487200000021e-01,5.000000000000003747e-02,2.026708700600315613e-07,5.215124334650708650e-08,-8.127272116216307296e+00
4.497263487200000021e-01,0.000000000000000000e+00,2.115967541027049879e-07,0.000000000000000000e+00,-8.002023577453783787e+00
4.778342455149999779e-01,1.000000000000000000e+00,7.475393768893049184e+01,0.000000000000000000e+00,-8.724561064894476914e+00
4.778342455149999779e-01,9.499999999999999556e-01,7.112184893044573641e+01,-4.853099600898390875e+00,-8.821050857946369561e+00
4.778342455149999779e-01,9.000000000000000222e-01,6.064233341623651086e+01,-8.917619157272785202e+00,-9.130453504798042630e+00
4.778342455149999779e-01,8.499999999999999778e-01,4.490141484508186664e+01,-1.104185893212276959e+01,-9.658911326269038256e+00
4.778342455149999779e-01,8.000000000000000444e-01,2.752118382656200879e+01,-1.001348002956203942e+01,-1.026144850363877659e+01
4.778342455149999779e-01,7.500000000000000000e-01,1.345756503912063273e+01,-6.378524466013851146e+00,-1.063503129138409165e+01
4.778342455149999779e-01,6.999999999999999556e-01,4.936373867310551944e+00,-2.781194640328224832e+00,-1.065685939064825760e+01
4.778342455149999779e-01,6.500000000000000222e-01,6.425158679330478240e-01,-8.006123603256634080e-01,-1.050187017741186501e+01
4.778342455149999779e-01,5.999999999999999778e-01,-4.760553519771063002e-01,-3.097620744601921050e-01,-1.063444732115733160e+01
4.778342455149999779e-01,5.500000000000000444e-01,1.456920078295238572e-08,-2.084177656649812429e-07,-1.084643767927504499e+01
4.778342455149999779e-01,5.000000000000000000e-01,1.370665603805929908e-08,7.820640799594599774e-08,-1.047676461668376824e+01
4.778342455149999779e-01,4.500000000000000111e-01,1.640252619913356848e-09,3.332111069036039939e-08,-1.020647398272761208e+01
4.778342455149999779e-01,4.000000000000000222e-01,-2.240261937009630509e-07,5.594521964410131919e-08,-1.021457130659497281e+01
4.778342455149999779e-01,3.499999999999999778e-01,-8.785272403025029539e-07,-4.915404133225390246e-08,-1.012176173861066530e+01
4.778342455149999779e-01,2.999999999999999889e-01,-1.467669248833363514e-06,-5.009898968142804411e-07,-1.014209800060456246e+01
4.778342455149999779e-01,2.500000000000000000e-01,-8.061244535370773088e-08,9.864963131605314695e-09,-1.033988672290337263e+01
4.778342455149999779e-01,2.000000000000000111e-01,-6.777344324557915204e-09,7.141247513870128151e-08,-9.996447106965121066e+00
4.778342455149999779e-01,1.499999999999999944e-01,5.704086943307473980e-08,1.047500763616753850e-07,-9.526911089378183206e+00
4.778342455149999779e-01,9.999999999999997780e-02,1.306820715494301427e-07,8.544427751682656901e-08,-8.988857099692433295e+00
4.778342455149999779e-01,5.000000000000003747e-02,1.738946092508797182e-07,4.089140630493022227e-08,-8.672709054301563469e+00
4.778342455149999779e-01,0.000000000000000000e+00,1.855967891208733682e-07,0.000000000000000000e+00,-8.573720017310206387e+00
5.059421423100000093e-01,1.000000000000000000e+00,7.212843934611331065e+01,0.000000000000000000e+00,-9.413108424581253075e+00
5.059421423100000093e-01,9.499999999999999556e-01,6.870425107884385341e+01,-4.247919845610782730e+00,-9.455373624878355088e+00
5.059421423100000093e-01,9.000000000000000222e-01,5.893703093485071065e+01,-7.704120674283704950e+00,-9.590089113188202674e+00
5.059421423100000093e-01,8.499999999999999778e-01,4.455415808704611891e+01,-9.440348354381621121e+00,-9.816700097188979512e+00
5.059421423100000093e-01,8.000000000000000444e-01,2.879362813572021551e+01,-8.740119141207346232e+00,-1.007031896070683530e+01
5.059421423100000093e-01,7.500000000000000000e-01,1.546712081008437778e+01,-6.064891518010823823e+00,-1.023386022133619555e+01
5.059421423100000093e-01,6.999999999999999556e-01,6.517581263186524865e+00,-3.036937425533008383e+00,-1.023575043422195918e+01
5.059421423100000093e-01,6.500000000000000222e-01,1.353214065028058632e+00,-8.910570748786695860e-01,-1.008642382886914213e+01
5.059421423100000093e-01,5.999999999999999778e-01,-9.122265594505515421e-06,-6.631697222932109624e-06,-1.006284529740636735e+01
5.059421423100000093e-01,5.500000000000000444e-01,-5.746534973887858533e-07,-2.173153074158897751e-07,-1.188627289830206735e+01
5.059421423100000093e-01,5.000000000000000000e-01,-6.645309262746388455e-08,8.522587536151222738e-08,-1.032452742986183480e+01
5.059421423100000093e-01,4.500000000000000111e-01,-6.236645656571946560e-08,5.202205714260443796e-08,-1.017805199858190868e+01
5.059421423100000093e-01,4.000000000000000222e-01,-1.046463814159713574e-07,1.902589533493351725e-08,-1.003210197904306611e+01
5.059421423100000093e-01,3.499999999999999778e-01,-6.817761500553663756e-02,-3.754498190396698271e-02,-1.002792821192203654e+01
5.059421423100000093e-01,2.999999999999999889e-01,-3.072419215735406966e-07,-9.635870132807994477e-08,-1.008438023871356393e+01
5.059421423100000093e-01,2.500000000000000000e-01,-6.003904835242509223e-08,1.042190637043479033e-08,-1.010592565272173893e+01
5.059421423100000093e-01,2.000000000000000111e-01,-9.688184005514739495e-10,4.616406123902515903e-08,-9.968829508997592015e+00
5.059421423100000093e-01,1.499999999999999944e-01,5.792055718642174168e-08,6.173491370616488830e-08,-9.675034791706046633e+00
5.059421423100000093e-01,9.999999999999997780e-02,1.151442624388199629e-07,5.304260606753527431e-08,-9.360235431541372719e+00
5.059421423100000093e-01,5.000000000000003747e-02,1.538724512796628147e-07,2.753236586010461631e-08,-9.152536277817539201e+00
5.059421423100000093e-01,0.000000000000000000e+00,1.664288441041167911e-07,0.000000000000000000e+00,-9.084447234018261597e+00
5.340500391049999296e-01,1.000000000000000000e+00,6.981837642636379826e+01,0.000000000000000000e+00,-1.007515332341393233e+01
5.340500391049999296e-01,9.499999999999999556e-01,6.660674849263919839e+01,-3.753493171972177134e+00,-1.005921214599572089e+01
5.340500391049999296e-01,9.000000000000000222e-01,5.751025757897446056e+01,-6.744895800243012829e+00,-1.001629115298448980e+01
5.340500391049999296e-01,8.499999999999999778e-01,4.424762181911025749e+01,-8.226469080512892162e+00,-9.961040693792096334e+00
5.340500391049999296e-01,8.000000000000000444e-01,2.970664135155884011e+01,-7.761047525683250292e+00,-9.913906342872428112e+00
5.340500391049999296e-01,7.500000000000000000e-01,1.703673315629723817e+01,-5.713132653426210794e+00,-9.885347063548172386e+00
5.340500391049999296e-01,6.999999999999999556e-01,7.991750154336515699e+00,-3.114631334018251874e+00,-9.875793953280881610e+00
5.340500391049999296e-01,6.500000000000000222e-01,2.305060548004830068e+00,-8.374756873387806388e-01,-9.678089896876299392e+00
5.340500391049999296e-01,5.999999999999999778e-01,1.146458838076575514e-06,-8.708116155563306928e-07,-9.300851815383639476e+00
5.340500391049999296e-01,5.500000000000000444e-01,-2.786089829026739504e-07,-1.002125912432527721e-07,-1.032390178242123646e+01
5.340500391049999296e-01,5.000000000000000000e-01,-1.266445325115202883e-07,4.065646745374053175e-08,-1.029638790309171092e+01
5.340500391049999296e-01,4.500000000000000111e-01,-4.785238894763400009e-08,2.524713815065774215e-08,-1.007651071565052447e+01
5.340500391049999296e-01,4.000000000000000222e-01,-9.507120295865130579e-08,1.918049152853377377e-08,-1.001026075476321608e+01
5.340500391049999296e-01,3.499999999999999778e-01,-7.001688925925350637e-02,-2.135783515932075660e-02,-1.002026965061365260e+01
5.340500391049999296e-01,2.999999999999999889e-01,-1.232173897968740044e-07,-1.298321522696710404e-08,-1.000496852653416191e+01
5.340500391049999296e-01,2.500000000000000000e-01,-1.946294849461436147e-08,3.968514733926329573e-09,-1.004038895744231930e+01
5.340500391049999296e-01,2.000000000000000111e-01,1.288720470537175781e-08,2.174743390933604061e-08,-9.972265731354465146e+00
5.340500391049999296e-01,1.499999999999999944e-01,5.893450443380513671e-08,3.020599021669985622e-08,-9.835852745272331887e+00
5.340500391049999296e-01,9.999999999999997780e-02,1.078445398215734323e-07,2.632697599422759658e-08,-9.688723594110438597e+00
5.340500391049999296e-01,5.000000000000003747e-02,1.426437045963963233e-07,1.426474895119042463e-08,-9.587419778969328732e+00
5.340500391049999296e-01,0.000000000000000000e+00,1.547990888621634011e-07,0.000000000000000000e+00,-9.553077027965455770e+00
5.621579358999999609e-01,1.000000000000000000e+00,6.770320219913736537e+01,0.000000000000000000e+00,-1.074705055990605551e+01
5.621579358999999609e-01,9.499999999999999556e-01,6.470301179869839814e+01,-3.550831527022238809e+00,-1.067152131027865458e+01
5.621579358999999609e-01,9.000000000000000222e-01,5.624065378574291429e+01,-6.356214996801194062e+00,-1.044629176384765046e+01
5.621579358999999609e-01,8.499999999999999778e-01,4.395650584933168403e+01,-7.741340616268435504e+00,-1.010260684105136342e+01
5.621579358999999609e-01,8.000000000000000444e-01,3.042864922341926714e+01,-7.367037088827055769e+00,-9.749686508458033529e+00
5.621579358999999609e-01,7.500000000000000000e-01,1.836324017183082802e+01,-5.556824343178066172e+00,-9.537446879544944522e+00
5.621579358999999609e-01,6.999999999999999556e-01,9.396078405869848993e+00,-3.152397009471026745e+00,-9.497537471780940876e+00
5.621579358999999609e-01,6.500000000000000222e-01,3.519238942604681508e+00,-9.083563279647245414e-01,-9.654327561696014470e+00
5.621579358999999609e-01,5.999999999999999778e-01,-3.557118997812417662e-06,-3.503925816322087110e-07,-1.091591947351500203e+01
5.621579358999999609e-01,5.500000000000000444e-01,8.158256930310238660e-07,-4.594631433742282804e-08,-9.756001622731176326e+00
5.621579358999999609e-01,5.000000000000000000e-01,-3.544663064383082802e-07,2.072911881778465748e-09,-1.007413324327204940e+01
5.621579358999999609e-01,4.500000000000000111e-01,2.980165159960052063e-08,1.708888584283624453e-08,-9.973894048436209303e+00
5.621579358999999609e-01,4.000000000000000222e-01,-4.496890077858314252e-07,2.186883480806649900e-08,-1.002064404437343370e+01
5.621579358999999609e-01,3.499999999999999778e-01,-7.103296832864910981e-02,-1.158552549927222182e-02,-9.998484835151440819e+00
5.621579358999999609e-01,2.999999999999999889e-01,-2.096273577832394281e-08,2.510267132326141683e-10,-9.991625699128800164e+00
5.621579358999999609e-01,2.500000000000000000e-01,-1.295819258498171325e-08,1.964622684069283726e-09,-1.000133624327433068e+01
5.621579358999999609e-01,2.000000000000000111e-01,1.684821317083510204e-08,1.179774078691968305e-08,-1.000001957696594523e+01
5.621579358999999609e-01,1.499999999999999944e-01,5.916529830858820092e-08,1.635042776517464557e-08,-1.000011786457499952e+01
5.621579358999999609e-01,9.999999999999997780e-02,1.064147526017917799e-07,1.443510156355997509e-08,-9.999767681932540953e+00
5.621579358999999609e-01,5.000000000000003747e-02,1.398967184765198595e-07,7.965813007852372557e-09,-9.999754825511134371e+00
5.621579358999999609e-01,0.000000000000000000e+00,1.517797768896027400e-07,0.000000000000000000e+00,-9.999758351218712704e+00
1.405394839750000006e-02,9.749999999999999778e-01,8.443087883779888614e+01,1.354340090762252702e+00,9.999865329350525300e+00
1.405394839750000006e-02,9.250000000000000444e-01,7.487528111774403783e+01,3.985048005512327407e+00,9.993340904381303957e+00
1.405394839750000006e-02,8.750000000000000000e-01,5.645383554104403601e+01,6.181826178916556280e+00,9.967922287069606924e+00
1.405394839750000006e-02,8.249999999999999556e-01,3.209419628903599886e+01,6.697635577516841465e+00,9.957290555367515950e+00
1.405394839750000006e-02,7.750000000000000222e-01,1.094145970985472260e+01,3.995252401892603000e+00,1.003742294597267204e+01
1.405394839750000006e-02,7.249999999999999778e-01,1.714883950051901307e+00,9.277059194688788146e-01,1.001325697433782302e+01
1.405394839750000006e-02,6.750000000000000444e-01,-2.242992282820849281e-01,-4.337022069395145979e-02,1.003059141203332061e+01
1.405394839750000006e-02,6.250000000000000000e-01,-2.526287696185731679e-01,-3.094302971548064038e-02,1.002876307465596639e+01
1.405394839750000006e-02,5.749999999999999556e-01,-3.439082707101386966e-07,2.040233490815973195e-08,1.004396881194213975e+01
1.405394839750000006e-02,5.250000000000000222e-01,-5.173480567122055078e-09,-1.393117345868990689e-08,1.000000316137667511e+01
